durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),30,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),30,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),30,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),30,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,30,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,30,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,30,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,30,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,30,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,30,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,30,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,30,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,30,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,31.5,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,31.5,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,31.5,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,31.5,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,31.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,31.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,31.5,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,31.5,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,31.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,31.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,31.5,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,31.5,Dry Non Resin,,
8,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,31.5,Dry Non Resin,,
9.5,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,31.5,Dry Non Resin,,
12,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,31.5,Dry Non Resin,,
13.5,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,31.5,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,31.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,31.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,31.5,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,31.5,Dry Non Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,31.5,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,31.5,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,31.5,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,31.5,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,31.5,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,31.5,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,31.5,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,31.5,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,31.5,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,31.5,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,31.5,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,31.5,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,31.5,Dry Non Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,31.5,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,31.5,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,31.5,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,31.5,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,31.5,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,31.5,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,31.5,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,31.5,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,31.5,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,31.5,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,31.5,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,31.5,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,31.5,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,31.5,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,31.5,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),31.5,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),31.5,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),31.5,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),31.5,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,31.5,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,31.5,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,31.5,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,31.5,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,31.5,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,31.5,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,31.5,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,31.5,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,31.5,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,40,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,40,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,40,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,40,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,40,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,40,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,40,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,40,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,40,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,40,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,40,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,40,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,40,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,40,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,40,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,40,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,40,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,40,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,40,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,40,Dry Non Resin,,
10,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,40,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,40,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,40,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,40,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,40,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,40,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,40,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,40,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,40,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,40,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,40,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,40,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,40,Dry Non Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,40,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,40,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,40,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,40,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,40,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,40,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,40,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,40,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,40,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,40,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,40,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,40,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,40,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,40,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,40,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),40,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),40,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),40,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),40,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,40,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,40,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,40,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,40,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,40,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,40,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,40,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,40,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,40,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,45,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,45,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,45,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,45,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,45,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,45,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,45,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,45,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,45,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,45,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,45,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,45,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,45,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,45,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,45,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,45,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,45,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,45,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,45,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,45,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,45,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,45,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,45,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,45,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,45,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,45,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,45,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,45,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,45,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,45,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,45,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,45,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,45,Dry Non Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,45,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,45,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,45,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,45,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,45,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,45,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,45,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,45,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,45,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,45,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,45,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,45,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,45,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,45,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,45,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),45,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),45,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),45,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),45,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,45,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,45,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,45,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,45,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,45,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,45,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,45,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,45,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,45,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,50,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,50,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,50,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,50,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,50,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,50,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,50,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,50,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,50,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,50,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,50,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,50,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,50,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,50,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,50,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,50,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,50,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,50,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,50,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,50,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,50,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,50,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,50,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,50,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,50,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,50,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,50,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,50,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,50,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,50,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,50,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,50,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,50,Dry Non Resin,,
6,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING INHOUSE,50,Dry Non Resin,,
4,CORE & ASSEMBLY,TYPE SUSUN CORE,STACKING OUTSOURCING,50,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,FLAT,50,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,SHEET,50,Dry Non Resin,,
5,CORE & ASSEMBLY,HV CONNECTION TYPE,WIRE SOFT,50,Dry Non Resin,,
4,CORE & ASSEMBLY,HV CONNECTION TYPE,RAIL COPPER,50,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,FLAT,50,Dry Non Resin,,
4,CORE & ASSEMBLY,LV CONNECTION TYPE,SHEET,50,Dry Non Resin,,
5,CORE & ASSEMBLY,LV CONNECTION TYPE,RAIL COPPER,50,Dry Non Resin,,
8,CORE & ASSEMBLY,WIRING,NON-COMPLETE,50,Dry Non Resin,,
0.5,CORE & ASSEMBLY,WIRING,COMPLETE,50,Dry Non Resin,,
6,CORE & ASSEMBLY,INSTAL HOUSING,DENGAN BASE,50,Dry Non Resin,,
3,CORE & ASSEMBLY,INSTAL HOUSING,TANPA BASE,50,Dry Non Resin,,
4,CORE & ASSEMBLY,BONGKAR HOUSING,DENGAN BASE,50,Dry Non Resin,,
3,CORE & ASSEMBLY,BONGKAR HOUSING,TANPA BASE,50,Dry Non Resin,,
1,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (STANDARD),50,Dry Non Resin,,
2,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (STANDARD),50,Dry Non Resin,,
1.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV / LV (NON-STANDARD),50,Dry Non Resin,,
2.5,CORE & ASSEMBLY,PEMBUATAN CU LINK,HV + LV (NON-STANDARD),50,Dry Non Resin,,
1,CORE & ASSEMBLY,OTHERS,PEMBUATAN CU BAR,50,Dry Non Resin,,
4,CORE & ASSEMBLY,OTHERS,ASSEMBLY STACKING,50,Dry Non Resin,,
3,CORE & ASSEMBLY,OTHERS,FINISHING,50,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,FAN,50,Dry Non Resin,,
50,CORE & ASSEMBLY,ACCESSORIES,OLTC,50,Dry Non Resin,,
2,CORE & ASSEMBLY,ACCESSORIES,LEM SPACER BLOCK/AIR GAP,50,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,PULLING BOARD,50,Dry Non Resin,,
1,CORE & ASSEMBLY,POTONG ISOLASI FIBER,FIXING PART INSULATION,50,Dry Non Resin,,
3.5,QC,QC,ROUTINE TEST,50,Dry Non Resin,,
14.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 1,63,Dry Non Resin,,
15,COIL MAKING,COIL HV,FLAT-KONDUKTOR 2-3,63,Dry Non Resin,,
16.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR 4-8,63,Dry Non Resin,,
18.5,COIL MAKING,COIL HV,FLAT-KONDUKTOR >8,63,Dry Non Resin,,
7,COIL MAKING,COIL HV,SHEET-KONDUKTOR 1,63,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 2-3,63,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR 4-8,63,Dry Non Resin,,
7.5,COIL MAKING,COIL HV,SHEET-KONDUKTOR >8,63,Dry Non Resin,,
9,COIL MAKING,COIL HV,ROUND-KONDUKTOR 1,63,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 2-3,63,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR 4-8,63,Dry Non Resin,,
10,COIL MAKING,COIL HV,ROUND-KONDUKTOR >8,63,Dry Non Resin,,
10,COIL MAKING,COIL LV,FLAT-KONDUKTOR 1,63,Dry Non Resin,,
17,COIL MAKING,COIL LV,FLAT-KONDUKTOR 2-3,63,Dry Non Resin,,
18,COIL MAKING,COIL LV,FLAT-KONDUKTOR 4-8,63,Dry Non Resin,,
19,COIL MAKING,COIL LV,FLAT-KONDUKTOR >8,63,Dry Non Resin,,
6.5,COIL MAKING,COIL LV,SHEET-KONDUKTOR 1,63,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 2-3,63,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR 4-8,63,Dry Non Resin,,
7,COIL MAKING,COIL LV,SHEET-KONDUKTOR >8,63,Dry Non Resin,,
10.5,COIL MAKING,COIL LV,ROUND-KONDUKTOR 1,63,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 2-3,63,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR 4-8,63,Dry Non Resin,,
11,COIL MAKING,COIL LV,ROUND-KONDUKTOR >8,63,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER ≥ 10t,63,Dry Non Resin,,
1.5,COIL MAKING,POTONG LEAD WIRE,TEBAL RAIL COPPER < 10t,63,Dry Non Resin,,
1,COIL MAKING,POTONG LEAD WIRE,COPPAL BAR,63,Dry Non Resin,,
1,COIL MAKING,POTONG ISOLASI,DUCT STRIP,63,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,INNER,63,Dry Non Resin,,
0.5,COIL MAKING,POTONG ISOLASI,OUTER,63,Dry Non Resin,,
3,MOULD & CASTING,MOULD & CASTING,IMPREGNATION VARNISH,63,Dry Non Resin,,
0.25,MOULD & CASTING,OVEN,OVEN CURING,63,Dry Non Resin,,
10,CORE & ASSEMBLY,TYPE SUSUN CORE,WOUND,63,Dry Non Resin,,
