durasi_manhour,nama_workcenter,nama_proses,nama_tipeproses,ukuran_kapasitas,nama_kategoriproduk,created_at,updated_at
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,65,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,65,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,STANDARD,65,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,65,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,65,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,65,Oli Custom,,
1,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,65,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,65,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,65,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,65,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,65,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,65,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,65,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,65,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,65,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,65,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,65,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,65,Oli Custom,,
14,FINISHING,FINISHING,OLTC,65,Oli Custom,,
1,FINISHING,FINISHING,MOLG,65,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,65,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,65,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,65,Oli Custom,,
14,FINISHING,FINISHING,FAN,65,Oli Custom,,
4,FINISHING,FINISHING,NGR,65,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,65,Oli Custom,,
4,FINISHING,FINISHING,HEATER,65,Oli Custom,,
1,FINISHING,FINISHING,PT-100,65,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,65,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,65,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,65,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,65,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),65,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),65,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),65,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),65,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),65,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),65,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),65,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),65,Oli Custom,,
2,QC,QC,ROUTINE TEST,65,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,65,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,65,Oli Custom,,
1.5,QC,QC,TAN DELTA,65,Oli Custom,,
1.5,QC,QC,NOISE,65,Oli Custom,,
2.5,QC,QC,SFRA,65,Oli Custom,,
2,QC,QC,PD,65,Oli Custom,,
0.33,QC,QC,DGA,65,Oli Custom,,
1.85,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,75,Oli Custom,,
2.3,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,75,Oli Custom,,
11,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),75,Oli Custom,,
10.5,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,75,Oli Custom,,
12,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,75,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,75,Oli Custom,,
14.25,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,75,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,75,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,75,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,75,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,75,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,75,Oli Custom,,
0.17,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),75,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,75,Oli Custom,,
0.17,COIL MAKING,COIL LV,TRANSPOSE,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,75,Oli Custom,,
10,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,75,Oli Custom,,
10.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,75,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,75,Oli Custom,,
10.5,COIL MAKING,COIL HV,2 SECTION,75,Oli Custom,,
15,COIL MAKING,COIL HV,4 SECTION,75,Oli Custom,,
9.5,COIL MAKING,COIL HV,FR OLTC,75,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,75,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,75,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,75,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,75,Oli Custom,,
0.17,COIL MAKING,COIL HV,TRANSPOSE,75,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,75,Oli Custom,,
3,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,75,Oli Custom,,
7,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,75,Oli Custom,,
1.5,CONNECTION,CONNECTION,OFF-LOAD,75,Oli Custom,,
0,CONNECTION,CONNECTION,ON-LOAD,75,Oli Custom,,
7,CONNECTION,CONNECTION,CHANGE OVER BOARD,75,Oli Custom,,
4,CONNECTION,CONNECTION,DOUBLE TAP,75,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,75,Oli Custom,,
1,CONNECTION,CONNECTION,RAIL,75,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,75,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,75,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,RAIL,75,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,75,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,75,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,STANDARD,75,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,75,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,75,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,75,Oli Custom,,
1,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,75,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,75,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,75,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,75,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,75,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,75,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,75,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,75,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,75,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,75,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,75,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,75,Oli Custom,,
14,FINISHING,FINISHING,OLTC,75,Oli Custom,,
1,FINISHING,FINISHING,MOLG,75,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,75,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,75,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,75,Oli Custom,,
14,FINISHING,FINISHING,FAN,75,Oli Custom,,
4,FINISHING,FINISHING,NGR,75,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,75,Oli Custom,,
4,FINISHING,FINISHING,HEATER,75,Oli Custom,,
1,FINISHING,FINISHING,PT-100,75,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,75,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,75,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,75,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,75,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),75,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),75,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),75,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),75,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),75,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),75,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),75,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),75,Oli Custom,,
2,QC,QC,ROUTINE TEST,75,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,75,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,75,Oli Custom,,
1.5,QC,QC,TAN DELTA,75,Oli Custom,,
1.5,QC,QC,NOISE,75,Oli Custom,,
2.5,QC,QC,SFRA,75,Oli Custom,,
2,QC,QC,PD,75,Oli Custom,,
0.33,QC,QC,DGA,75,Oli Custom,,
1.85,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,80,Oli Custom,,
2.3,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,80,Oli Custom,,
11,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),80,Oli Custom,,
10.5,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,80,Oli Custom,,
12,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,80,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,80,Oli Custom,,
14.25,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,80,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,80,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,80,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,80,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,80,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,80,Oli Custom,,
0.17,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),80,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,80,Oli Custom,,
0.17,COIL MAKING,COIL LV,TRANSPOSE,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,80,Oli Custom,,
10,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,80,Oli Custom,,
10.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,80,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,80,Oli Custom,,
10.5,COIL MAKING,COIL HV,2 SECTION,80,Oli Custom,,
15,COIL MAKING,COIL HV,4 SECTION,80,Oli Custom,,
9.5,COIL MAKING,COIL HV,FR OLTC,80,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,80,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,80,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,80,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,80,Oli Custom,,
0.17,COIL MAKING,COIL HV,TRANSPOSE,80,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,80,Oli Custom,,
3,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,80,Oli Custom,,
7,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,80,Oli Custom,,
1.5,CONNECTION,CONNECTION,OFF-LOAD,80,Oli Custom,,
0,CONNECTION,CONNECTION,ON-LOAD,80,Oli Custom,,
7,CONNECTION,CONNECTION,CHANGE OVER BOARD,80,Oli Custom,,
4,CONNECTION,CONNECTION,DOUBLE TAP,80,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,80,Oli Custom,,
1,CONNECTION,CONNECTION,RAIL,80,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,80,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,80,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,RAIL,80,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,80,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,80,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,STANDARD,80,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,80,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,80,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,80,Oli Custom,,
1,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,80,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,80,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,80,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,80,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,80,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,80,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,80,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,80,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,80,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,80,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,80,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,80,Oli Custom,,
14,FINISHING,FINISHING,OLTC,80,Oli Custom,,
1,FINISHING,FINISHING,MOLG,80,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,80,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,80,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,80,Oli Custom,,
14,FINISHING,FINISHING,FAN,80,Oli Custom,,
4,FINISHING,FINISHING,NGR,80,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,80,Oli Custom,,
4,FINISHING,FINISHING,HEATER,80,Oli Custom,,
1,FINISHING,FINISHING,PT-100,80,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,80,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,80,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,80,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,80,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),80,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),80,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),80,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),80,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),80,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),80,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),80,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),80,Oli Custom,,
2,QC,QC,ROUTINE TEST,80,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,80,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,80,Oli Custom,,
1.5,QC,QC,TAN DELTA,80,Oli Custom,,
1.5,QC,QC,NOISE,80,Oli Custom,,
2.5,QC,QC,SFRA,80,Oli Custom,,
2,QC,QC,PD,80,Oli Custom,,
0.33,QC,QC,DGA,80,Oli Custom,,
1.85,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,93,Oli Custom,,
2.3,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,93,Oli Custom,,
11,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),93,Oli Custom,,
10.5,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,93,Oli Custom,,
12,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,93,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,93,Oli Custom,,
14.25,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,93,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,93,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,93,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,93,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,93,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,93,Oli Custom,,
0.17,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),93,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,93,Oli Custom,,
0.17,COIL MAKING,COIL LV,TRANSPOSE,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,SHEET KONDUKTOR 1,93,Oli Custom,,
10,COIL MAKING,COIL HV,SHEET KONDUKTOR 2,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 1,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,ROUND CYLINDRICAL KONDUKTOR 2,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 1,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 2,93,Oli Custom,,
10.5,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 3,93,Oli Custom,,
11.75,COIL MAKING,COIL HV,FLAT CYLINDRICAL KONDUKTOR 4,93,Oli Custom,,
10.5,COIL MAKING,COIL HV,2 SECTION,93,Oli Custom,,
15,COIL MAKING,COIL HV,4 SECTION,93,Oli Custom,,
9.5,COIL MAKING,COIL HV,FR OLTC,93,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 1,93,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 2,93,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 3,93,Oli Custom,,
0,COIL MAKING,COIL HV,FLAT DISC KONDUKTOR 4,93,Oli Custom,,
0.17,COIL MAKING,COIL HV,TRANSPOSE,93,Oli Custom,,
0.5,COIL MAKING,COIL HV,PRESS COIL,93,Oli Custom,,
3,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,WOUND-KOTAK,93,Oli Custom,,
7,CORE & COIL ASSEMBLY,CORE-COIL ASSEMBLY,STACKING-KOTAK,93,Oli Custom,,
1.5,CONNECTION,CONNECTION,OFF-LOAD,93,Oli Custom,,
0,CONNECTION,CONNECTION,ON-LOAD,93,Oli Custom,,
7,CONNECTION,CONNECTION,CHANGE OVER BOARD,93,Oli Custom,,
4,CONNECTION,CONNECTION,DOUBLE TAP,93,Oli Custom,,
1,CONNECTION,CONNECTION,FLAT,93,Oli Custom,,
1,CONNECTION,CONNECTION,RAIL,93,Oli Custom,,
1,CONNECTION,CONNECTION,WIRE SOFT,93,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,FLAT,93,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,RAIL,93,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,WIRE SOFT,93,Oli Custom,,
0.15,FINAL ASSEMBLY,FINAL ASSY,OVEN,93,Oli Custom,,
1.5,FINAL ASSEMBLY,FINAL ASSY,STANDARD,93,Oli Custom,,
3,FINAL ASSEMBLY,FINAL ASSY,NON-STANDARD,93,Oli Custom,,
1,FINAL ASSEMBLY,FINAL ASSY,PENGISIAN OLI,93,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,RADIATOR VALVE,93,Oli Custom,,
1,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,SIDEWALL,93,Oli Custom,,
2,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,TAP CHANGER ROTARY,93,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES PAD MOUNTED,93,Oli Custom,,
4,FINAL ASSEMBLY,SPECIAL ASSEMBLY FOR FINAL ASSY,ACCESSORIES POLE MOUNTED,93,Oli Custom,,
1,FINISHING,FINISHING,RAPID PRESSURE RISE RELAY,93,Oli Custom,,
1,FINISHING,FINISHING,WINDING THERMOMETER,93,Oli Custom,,
2,FINISHING,FINISHING,DGPT C/W CONTROL BOX,93,Oli Custom,,
2,FINISHING,FINISHING,MEMBRAN SEPERATOR,93,Oli Custom,,
1,FINISHING,FINISHING,DIAL THERMOMETER,93,Oli Custom,,
1,FINISHING,FINISHING,OIL THERMOMETER,93,Oli Custom,,
1,FINISHING,FINISHING,BUCCHOLZ RELAY,93,Oli Custom,,
1,FINISHING,FINISHING,ANTI VIBRATION,93,Oli Custom,,
14,FINISHING,FINISHING,OLTC,93,Oli Custom,,
1,FINISHING,FINISHING,MOLG,93,Oli Custom,,
0.5,FINISHING,FINISHING,PRD,93,Oli Custom,,
1,FINISHING,FINISHING,CONTROL VT,93,Oli Custom,,
1,FINISHING,FINISHING,DIFFERENTIAL VT,93,Oli Custom,,
14,FINISHING,FINISHING,FAN,93,Oli Custom,,
4,FINISHING,FINISHING,NGR,93,Oli Custom,,
1,FINISHING,FINISHING,ARRESTER,93,Oli Custom,,
4,FINISHING,FINISHING,HEATER,93,Oli Custom,,
1,FINISHING,FINISHING,PT-100,93,Oli Custom,,
2,FINISHING,FINISHING,CABLE BOX HV / LV,93,Oli Custom,,
4,FINISHING,FINISHING,CABLE BOX HV + LV,93,Oli Custom,,
5,FINISHING,FINISHING,WIRING CONTROL BOX STANDARD,93,Oli Custom,,
20,FINISHING,FINISHING,WIRING CONTROL BOX NON-STANDARD,93,Oli Custom,,
3,FINISHING,FINISHING,CU LINK HV / LV (STANDARD),93,Oli Custom,,
6,FINISHING,FINISHING,CU LINK HV + LV (STANDARD),93,Oli Custom,,
14,FINISHING,FINISHING,CU LINK HV / LV (NON-STANDARD),93,Oli Custom,,
28,FINISHING,FINISHING,CU LINK HV /+ LV (NON STANDARD),93,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (BONGKAR),93,Oli Custom,,
14,FINISHING,FINISHING,RADIATOR PANEL (PASANG),93,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (BONGKAR),93,Oli Custom,,
2,FINISHING,FINISHING,CONSERVATOR (PASANG),93,Oli Custom,,
2,QC,QC,ROUTINE TEST,93,Oli Custom,,
12,QC,QC,LIGHTNING IMPULSE,93,Oli Custom,,
15,QC,QC,TEMPERATURE RISE,93,Oli Custom,,
1.5,QC,QC,TAN DELTA,93,Oli Custom,,
1.5,QC,QC,NOISE,93,Oli Custom,,
2.5,QC,QC,SFRA,93,Oli Custom,,
2,QC,QC,PD,93,Oli Custom,,
0.33,QC,QC,DGA,93,Oli Custom,,
2,COIL MAKING,COIL LV,SHEET KONDUKTOR 1,100,Oli Custom,,
2.5,COIL MAKING,COIL LV,SHEET KONDUKTOR 2,100,Oli Custom,,
12,COIL MAKING,COIL LV,SHEET KONDUKTOR (2 SECTION),100,Oli Custom,,
12,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 1,100,Oli Custom,,
13,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 2,100,Oli Custom,,
14,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 3,100,Oli Custom,,
15.8,COIL MAKING,COIL LV,FLAT CYLINDRICAL KONDUKTOR 4,100,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT HELICAL,100,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 1,100,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 2,100,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 3,100,Oli Custom,,
0,COIL MAKING,COIL LV,FLAT DISC KONDUKTOR 4,100,Oli Custom,,
0.17,COIL MAKING,COIL LV,LEADWIRE (AL STRIP / RAIL COPPER),100,Oli Custom,,
1.5,COIL MAKING,COIL LV,GROUNDSHIELD,100,Oli Custom,,
